CaseID,ActivityID,CompleteTimestamp
5481,14,2018-12-04 08:17:31
5481,2,2018-12-06 15:29:25
5481,5,2018-12-13 14:18:07
5481,6,2018-12-17 17:31:09
5482,1,2018-12-04 08:46:34
5482,14,2018-12-04 08:46:44
5482,2,2018-12-05 16:04:22
5482,5,2018-12-06 09:00:35
5482,6,2018-12-10 17:31:28
5483,1,2018-12-04 09:19:21
5483,14,2018-12-04 09:20:24
5483,2,2018-12-04 10:25:35
5483,5,2018-12-14 08:21:46
5483,6,2018-12-17 17:31:09
5483,1,2018-12-04 09:33:19
5483,14,2018-12-04 09:35:55
5483,7,2018-12-05 10:22:01
5483,8,2018-12-10 08:56:07
5483,1,2018-12-10 10:40:11
5483,14,2018-12-10 10:40:14
5483,15,2018-12-12 09:57:17
5483,2,2018-12-20 05:15:19
5483,5,2019-01-08 11:10:14
5483,6,2019-01-10 17:31:09
5484,1,2018-12-04 09:51:32
5484,14,2018-12-04 09:51:49
5484,2,2018-12-05 11:25:02
5484,5,2018-12-05 13:33:30
5484,6,2018-12-06 17:31:34
5485,1,2018-12-04 09:55:57
5485,14,2018-12-04 09:56:06
5485,2,2018-12-05 09:47:04
5485,5,2018-12-06 11:34:47
5485,6,2018-12-10 17:31:28
5486,1,2018-12-04 10:29:57
5486,14,2018-12-04 10:29:59
5486,15,2018-12-06 10:26:13
5486,2,2018-12-07 12:14:07
5486,5,2018-12-13 08:29:49
5486,6,2018-12-17 17:31:09
5487,1,2018-12-04 10:50:48
5487,14,2018-12-04 10:50:56
5487,2,2018-12-04 16:43:09
5487,5,2018-12-05 07:52:16
5487,6,2018-12-06 17:31:34
5487,1,2018-12-04 10:52:00
5487,14,2018-12-04 10:52:07
5487,2,2018-12-04 16:43:38
5487,5,2018-12-05 07:53:06
5487,6,2018-12-06 17:31:34
5487,1,2018-12-04 11:11:00
5487,14,2018-12-04 11:11:05
5487,15,2018-12-04 13:36:59
5487,2,2018-12-05 11:29:56
5487,5,2018-12-05 11:29:57
5487,6,2018-12-06 17:31:34
5488,1,2018-12-04 11:55:10
5488,14,2018-12-04 11:55:28
5488,2,2018-12-11 10:47:34
5488,5,2018-12-11 13:24:26
5488,6,2018-12-13 17:31:08
5489,1,2018-12-04 12:43:24
5489,14,2018-12-04 16:19:14
5489,2,2018-12-05 14:37:10
5489,5,2018-12-06 16:05:48
5489,6,2018-12-10 17:31:28
5490,1,2018-12-04 13:18:11
5490,14,2018-12-04 13:18:44
5490,15,2018-12-06 15:09:41
5490,2,2018-12-12 09:15:45
5490,5,2018-12-13 10:13:41
5490,6,2018-12-17 17:31:09
5490,1,2018-12-04 13:18:57
5490,14,2018-12-04 13:19:09
5490,15,2018-12-06 14:39:31
5490,2,2018-12-07 08:10:01
5490,5,2018-12-10 12:14:58
5490,6,2018-12-13 17:31:08
5491,1,2018-12-04 13:47:11
5491,14,2018-12-04 15:04:27
5491,2,2018-12-05 11:15:27
5491,5,2018-12-18 09:33:29
5491,6,2018-12-20 17:31:30
5492,1,2018-12-04 13:47:34
5492,14,2018-12-04 13:51:58
5492,15,2018-12-06 11:36:36
5492,2,2018-12-06 13:32:07
5492,5,2018-12-07 12:09:53
5492,6,2018-12-10 17:31:28
5492,1,2018-12-04 13:57:46
5492,14,2018-12-04 14:01:48
5492,7,2018-12-06 11:33:08
5492,8,2018-12-07 12:10:23
5493,1,2018-12-04 14:15:38
5493,14,2018-12-04 14:17:57
5493,2,2018-12-05 10:20:19
5493,5,2018-12-10 08:57:03
5493,6,2018-12-13 17:31:08
5494,1,2018-12-04 14:30:40
5494,14,2018-12-04 14:31:20
5494,2,2018-12-05 11:21:36
5494,5,2018-12-06 08:43:05
5494,6,2018-12-10 17:31:28
5495,1,2018-12-04 15:04:01
5495,14,2018-12-04 15:04:08
5495,15,2018-12-11 10:49:30
5495,2,2018-12-13 09:26:52
5495,5,2018-12-14 08:14:19
5495,6,2018-12-17 17:31:09
5496,1,2018-12-04 15:25:37
5496,14,2018-12-04 15:25:39
5496,2,2018-12-06 11:22:20
5496,5,2018-12-07 05:31:55
5496,6,2018-12-10 17:31:28
5497,1,2018-12-04 15:35:40
5497,14,2018-12-04 15:35:48
5497,2,2018-12-11 10:50:31
5497,5,2018-12-17 12:29:59
5497,6,2018-12-20 17:31:30
5498,1,2018-12-04 16:32:02
5498,14,2018-12-04 16:32:07
5498,2,2018-12-05 14:42:45
5498,5,2018-12-06 09:25:44
5498,6,2018-12-10 17:31:28
5499,1,2018-12-04 16:34:24
5499,14,2018-12-04 16:34:31
5499,2,2018-12-05 09:45:36
5499,5,2018-12-11 09:59:52
5499,6,2018-12-13 17:31:08
5500,1,2018-12-04 17:47:47
5500,14,2018-12-04 17:47:58
5500,2,2018-12-13 10:51:49
5500,5,2018-12-18 09:01:08
5500,6,2018-12-20 17:31:30
5501,1,2018-12-04 19:50:42
5501,14,2018-12-04 19:51:05
5501,2,2018-12-05 14:36:14
5501,5,2018-12-06 10:10:50
5501,6,2018-12-10 17:31:28
5501,1,2018-12-04 19:59:27
5501,14,2018-12-04 19:59:31
5501,2,2018-12-05 14:33:23
5501,5,2018-12-06 10:10:47
5501,6,2018-12-10 17:31:28
5502,1,2018-12-04 20:01:33
5502,14,2018-12-04 20:01:38
5502,2,2018-12-05 14:32:30
5502,5,2018-12-06 10:10:51
5502,6,2018-12-10 17:31:28
5503,1,2018-12-05 09:09:30
5503,14,2018-12-05 09:12:47
5503,15,2018-12-05 10:13:40
5503,2,2018-12-12 05:15:31
5503,5,2018-12-14 11:56:56
5503,6,2018-12-17 17:31:09
5504,1,2018-12-05 09:15:45
5504,13,2018-12-05 09:15:56
5504,8,2018-12-11 11:03:35
5505,1,2018-12-05 09:25:38
5505,14,2018-12-05 09:26:05
5505,2,2018-12-06 11:25:19
5505,5,2018-12-07 16:54:45
5505,6,2018-12-10 17:31:28
5506,1,2018-12-05 09:55:33
5506,14,2018-12-05 09:55:36
5506,15,2018-12-05 14:40:30
5506,2,2018-12-10 09:48:46
5506,5,2018-12-10 09:48:47
5506,6,2018-12-13 17:31:08
5507,1,2018-12-05 09:59:15
5507,14,2018-12-05 09:59:58
5507,2,2018-12-05 14:31:03
5507,5,2018-12-14 08:21:45
5507,6,2018-12-17 17:31:09
5508,12,2018-12-05 10:00:55
5509,1,2018-12-05 10:30:10
5509,14,2018-12-05 10:30:18
5509,15,2018-12-06 09:05:23
5509,2,2018-12-11 09:21:42
5509,5,2018-12-11 10:47:28
5509,6,2018-12-13 17:31:08
5510,1,2018-12-05 11:29:09
5510,14,2018-12-05 11:40:58
5510,15,2018-12-06 09:32:47
5510,2,2018-12-13 05:15:23
5510,5,2018-12-20 16:24:45
5510,6,2019-01-03 11:59:16
5511,1,2018-12-05 11:30:44
5511,14,2018-12-10 14:54:14
5511,2,2018-12-11 11:00:42
5511,5,2018-12-11 16:27:47
5511,6,2018-12-13 17:31:08
5512,1,2018-12-05 11:40:37
5512,14,2018-12-05 11:40:43
5512,15,2018-12-05 14:39:43
5512,2,2018-12-10 09:48:25
5512,5,2018-12-10 09:48:26
5512,6,2018-12-13 17:31:08
5513,1,2018-12-05 12:06:22
5513,14,2018-12-05 12:06:54
5513,2,2018-12-05 14:30:23
5513,5,2018-12-11 11:43:27
5513,6,2018-12-13 17:31:08
5514,1,2018-12-05 12:17:23
5514,14,2018-12-05 12:19:19
5514,2,2018-12-05 14:28:45
5514,5,2018-12-14 08:21:48
5514,6,2018-12-17 17:31:09
5515,1,2018-12-05 14:41:25
5515,14,2018-12-05 14:41:32
5515,2,2018-12-05 14:44:51
5515,5,2018-12-06 07:27:00
5515,6,2018-12-10 17:31:28
5516,1,2018-12-05 15:10:17
5516,14,2018-12-05 15:10:29
5516,7,2018-12-11 11:01:37
5516,8,2018-12-11 11:25:17
5516,1,2018-12-11 11:48:04
5516,14,2018-12-11 11:48:22
5516,2,2018-12-17 15:40:50
5516,5,2018-12-18 07:26:20
5516,6,2018-12-20 17:31:30
5517,1,2018-12-05 15:18:03
5517,14,2018-12-05 15:18:04
5517,2,2018-12-05 15:47:28
5517,5,2018-12-05 18:55:41
5517,6,2018-12-10 17:31:28
5518,1,2018-12-05 15:28:50
5518,14,2018-12-05 15:28:59
5518,15,2018-12-12 13:49:06
5518,2,2018-12-13 10:15:07
5518,5,2018-12-13 10:15:08
5518,6,2018-12-17 17:31:09
5519,1,2018-12-05 15:45:43
5519,14,2018-12-05 15:45:53
5519,2,2018-12-06 11:09:02
5519,5,2018-12-10 09:56:49
5519,6,2018-12-13 17:31:08
5520,1,2018-12-05 16:32:23
5520,14,2018-12-05 16:32:29
5520,2,2018-12-11 08:58:21
5520,5,2018-12-11 09:04:15
5520,6,2018-12-13 17:31:08
5521,1,2018-12-05 16:41:28
5521,14,2018-12-05 16:46:23
5521,15,2018-12-06 13:36:18
5521,2,2018-12-13 05:15:23
5521,5,2018-12-13 12:23:14
5521,6,2018-12-17 17:31:09
5522,1,2018-12-05 16:47:59
5522,14,2018-12-05 16:48:07
5522,2,2018-12-11 10:13:37
5522,5,2018-12-12 08:39:57
5522,6,2018-12-13 17:31:08
5523,1,2018-12-05 16:49:13
5523,14,2018-12-05 16:49:17
5523,2,2018-12-06 09:18:42
5523,5,2018-12-07 13:07:53
5523,6,2018-12-10 17:31:28
5523,1,2018-12-05 17:23:35
5523,14,2018-12-05 17:24:14
5523,2,2018-12-11 11:04:36
5523,5,2018-12-17 11:59:08
5523,6,2018-12-20 17:31:30
5524,1,2018-12-05 19:05:04
5524,14,2018-12-05 19:06:10
5524,2,2018-12-11 11:08:04
5524,5,2018-12-12 13:18:54
5524,6,2018-12-13 17:31:08
5525,1,2018-12-05 19:42:53
5525,14,2018-12-05 19:43:57
5525,2,2018-12-06 09:26:47
5525,5,2018-12-11 12:11:57
5525,6,2018-12-13 17:31:08
5526,1,2018-12-05 21:51:46
5526,14,2018-12-05 21:59:24
5526,15,2018-12-07 13:26:23
5526,2,2018-12-07 16:24:51
5526,5,2018-12-10 15:00:22
5526,6,2018-12-13 17:31:08
5527,1,2018-12-06 09:18:57
5527,14,2018-12-06 09:19:22
5527,2,2018-12-11 11:09:06
5527,5,2018-12-11 16:30:36
5527,6,2018-12-13 17:31:08
5528,1,2018-12-06 09:40:38
5528,14,2018-12-06 09:41:01
5528,15,2018-12-06 14:38:51
5528,2,2018-12-11 18:41:00
5528,5,2018-12-18 09:33:21
5528,6,2018-12-20 17:31:30
5529,12,2018-12-06 09:41:13
5530,1,2018-12-06 09:45:40
5530,14,2018-12-06 09:51:09
5530,16,2018-12-18 11:07:06
5530,8,2018-12-20 13:54:14
5531,1,2018-12-06 09:56:51
5531,14,2018-12-06 09:57:04
5531,15,2018-12-11 16:35:10
5531,2,2018-12-13 10:01:27
5531,5,2018-12-14 15:22:23
5531,6,2018-12-17 17:31:09
5532,1,2018-12-06 10:25:45
5532,14,2018-12-06 10:27:06
5532,2,2018-12-10 10:13:33
5532,5,2018-12-21 14:01:48
5532,6,2019-02-21 17:31:05
5533,1,2018-12-06 10:34:07
5533,14,2018-12-06 10:34:10
5533,15,2018-12-06 15:31:43
5533,2,2018-12-13 05:15:23
5533,5,2018-12-13 08:41:57
5533,6,2018-12-17 17:31:09
5534,1,2018-12-06 10:56:17
5534,14,2018-12-06 10:56:40
5534,2,2018-12-17 15:41:09
5534,5,2018-12-17 17:32:17
5534,6,2018-12-20 17:31:30
5535,12,2018-12-06 11:09:17
5536,1,2018-12-06 11:12:37
5536,14,2018-12-06 11:14:32
5536,2,2018-12-10 15:36:48
5536,5,2018-12-11 08:57:31
5536,6,2018-12-13 17:31:08
5537,1,2018-12-06 11:16:21
5537,14,2018-12-06 11:24:27
5537,15,2018-12-10 11:30:49
5537,2,2018-12-13 10:24:12
5537,5,2018-12-14 08:13:15
5537,6,2018-12-17 17:31:09
5538,1,2018-12-06 11:25:35
5538,14,2018-12-06 11:25:41
5538,2,2018-12-10 15:38:15
5538,5,2018-12-11 08:57:32
5538,6,2018-12-13 17:31:08
5539,1,2018-12-06 11:37:48
5539,14,2018-12-06 11:55:34
5539,2,2018-12-12 11:28:33
5539,5,2018-12-14 13:07:08
5539,6,2018-12-17 17:31:09
5539,1,2018-12-06 12:19:40
5539,14,2018-12-06 12:19:47
5539,2,2018-12-12 11:27:09
5539,5,2018-12-14 13:07:11
5539,6,2018-12-17 17:31:09
5540,1,2018-12-06 12:32:15
5540,14,2018-12-06 12:32:20
5540,2,2018-12-10 16:02:47
5540,5,2018-12-10 23:27:34
5540,6,2018-12-13 17:31:08
5541,1,2018-12-06 12:44:40
5541,14,2018-12-06 12:47:33
5541,2,2018-12-10 09:43:10
5541,5,2018-12-11 09:11:06
5541,6,2018-12-13 17:31:08
5542,1,2018-12-06 13:03:19
5542,14,2018-12-06 13:03:25
5542,2,2018-12-06 15:36:30
5542,5,2018-12-08 16:08:17
5542,6,2018-12-13 17:31:08
5543,1,2018-12-06 13:24:06
5543,14,2018-12-06 13:24:09
5543,15,2018-12-12 11:53:47
5543,2,2018-12-13 10:42:20
5543,5,2018-12-21 16:44:50
5543,6,2019-01-03 11:59:16
5544,1,2018-12-06 13:30:26
5544,14,2018-12-06 13:30:40
5544,2,2018-12-10 11:23:45
5544,5,2018-12-10 12:21:25
5544,6,2018-12-13 17:31:08
5545,1,2018-12-06 13:47:59
5545,14,2018-12-06 13:48:06
5545,2,2018-12-10 09:44:25
5545,5,2018-12-11 11:04:27
5545,6,2018-12-13 17:31:08
5546,1,2018-12-06 14:05:19
5546,14,2018-12-06 14:07:10
5546,15,2018-12-17 15:44:37
5546,2,2019-01-29 12:05:13
5546,5,2019-01-31 07:06:12
5546,6,2019-02-04 17:31:26
5547,1,2018-12-06 14:31:57
5547,14,2018-12-06 14:38:56
5547,2,2018-12-06 15:13:17
5547,5,2018-12-12 09:15:45
5547,6,2018-12-13 17:31:08
5548,1,2018-12-06 14:49:34
5548,14,2018-12-06 14:52:05
5548,2,2018-12-17 15:41:46
5548,5,2018-12-18 09:02:02
5548,6,2018-12-20 17:31:30
5549,1,2018-12-06 14:54:55
5549,14,2018-12-06 14:54:57
5549,2,2018-12-17 15:45:10
5549,5,2018-12-17 15:52:18
5549,6,2018-12-20 17:31:30
5550,1,2018-12-06 15:10:50
5550,14,2018-12-06 15:10:52
5550,2,2018-12-10 11:21:53
5550,5,2018-12-13 13:57:04
5550,6,2018-12-17 17:31:09
5551,1,2018-12-06 15:23:04
5551,14,2018-12-06 15:24:35
5551,15,2018-12-11 08:26:54
5551,2,2018-12-11 17:21:36
5551,5,2018-12-12 09:25:53
5551,6,2018-12-13 17:31:08
5552,1,2018-12-06 15:56:59
5552,14,2018-12-06 15:57:01
5552,2,2018-12-09 16:55:07
5552,5,2018-12-11 11:47:52
5552,6,2018-12-13 17:31:08
5553,1,2018-12-06 16:13:44
5553,14,2018-12-06 16:14:18
5553,15,2018-12-09 09:19:44
5553,2,2018-12-10 15:35:40
5553,5,2018-12-10 15:35:41
5553,6,2018-12-13 17:31:08
5554,1,2018-12-06 16:14:41
5554,14,2018-12-06 16:14:44
5554,2,2018-12-10 08:09:19
5554,5,2018-12-11 12:12:00
5554,6,2018-12-13 17:31:08
5555,1,2018-12-06 16:41:26
5555,14,2018-12-06 16:41:30
5555,15,2018-12-17 15:45:38
5555,2,2018-12-18 07:42:46
5555,5,2018-12-21 14:02:36
5555,6,2019-01-03 11:59:16
5556,1,2018-12-06 17:08:12
5556,14,2018-12-06 17:08:32
5556,15,2018-12-10 10:04:43
5556,2,2018-12-11 11:10:31
5556,5,2018-12-18 07:40:54
5556,6,2018-12-20 17:31:30
5557,1,2018-12-06 17:38:26
5557,14,2018-12-06 17:38:41
5557,2,2018-12-10 08:07:43
5557,5,2018-12-11 11:39:12
5557,6,2018-12-13 17:31:08
5558,1,2018-12-06 19:21:11
5558,14,2018-12-06 19:21:31
5558,15,2018-12-09 09:00:28
5558,2,2018-12-16 05:15:17
5558,6,2019-02-04 17:31:26
5559,1,2018-12-06 19:43:38
5559,13,2018-12-06 19:44:04
5559,8,2018-12-09 16:56:39
5559,1,2018-12-06 19:54:27
5559,13,2018-12-06 20:45:57
5559,8,2018-12-12 12:11:08
5559,1,2018-12-06 21:51:53
5559,13,2018-12-06 22:00:06
5559,8,2018-12-09 17:07:13
5560,1,2018-12-07 08:12:04
5560,14,2018-12-07 08:12:07
5560,2,2018-12-10 10:03:33
5560,5,2018-12-10 10:28:16
5560,6,2018-12-13 17:31:08
5561,1,2018-12-07 08:50:46
5561,14,2018-12-07 08:51:07
5561,2,2018-12-11 08:57:10
5561,5,2018-12-11 09:00:25
5561,6,2018-12-13 17:31:08
5562,1,2018-12-07 09:13:39
5562,14,2018-12-07 09:13:45
5562,2,2018-12-10 08:07:00
5562,5,2018-12-11 14:25:37
5562,6,2018-12-13 17:31:08
5563,1,2018-12-07 09:52:24
5563,14,2018-12-07 09:52:31
5563,2,2018-12-09 16:21:09
5563,5,2018-12-10 12:34:51
5563,6,2018-12-13 17:31:08
5564,1,2018-12-07 10:00:46
5564,14,2018-12-07 10:00:51
5564,15,2018-12-10 10:19:22
5564,2,2018-12-17 05:15:44
5564,5,2018-12-18 09:34:34
5564,6,2018-12-20 17:31:30
5565,1,2018-12-07 10:29:39
5565,14,2018-12-07 10:29:52
5565,15,2018-12-12 13:44:33
5565,2,2018-12-13 10:15:49
5565,5,2018-12-13 10:15:50
5565,6,2018-12-17 17:31:09
5566,1,2018-12-07 10:52:39
5566,14,2018-12-07 10:53:37
5566,2,2018-12-17 15:46:40
5566,5,2018-12-19 11:40:25
5566,6,2018-12-20 17:31:30
5567,1,2018-12-07 10:53:28
5567,14,2019-01-07 10:26:35
5567,2,2019-01-10 12:24:28
5567,5,2019-01-11 10:14:36
5567,6,2019-01-14 17:31:21
5568,12,2018-12-07 12:30:38
5569,1,2018-12-07 13:36:28
5569,14,2018-12-07 13:36:36
5569,2,2018-12-10 11:19:10
5569,5,2018-12-11 13:45:02
5569,6,2018-12-13 17:31:08
5570,1,2018-12-07 13:58:23
5570,14,2018-12-07 14:27:32
5570,15,2018-12-10 11:17:35
5570,2,2018-12-11 08:06:55
5570,5,2018-12-11 14:26:27
5570,6,2018-12-13 17:31:08
5571,1,2018-12-07 14:01:42
5571,14,2018-12-07 14:02:21
5571,15,2018-12-12 13:43:43
5571,2,2018-12-18 09:03:02
5571,5,2018-12-18 09:03:03
5571,6,2018-12-20 17:31:30
5572,1,2018-12-07 14:06:34
5572,14,2018-12-07 14:07:00
5572,15,2018-12-10 09:21:40
5572,2,2018-12-10 10:14:00
5572,5,2018-12-11 08:01:13
5572,6,2018-12-13 17:31:08
5573,1,2018-12-07 15:00:28
5573,14,2018-12-07 15:03:45
5573,15,2018-12-18 10:29:50
5573,2,2018-12-19 12:31:31
5573,5,2018-12-19 21:14:39
5573,6,2019-01-03 11:59:16
5574,1,2018-12-07 15:03:11
5574,14,2018-12-09 22:26:35
5574,15,2018-12-17 15:51:15
5574,2,2018-12-18 07:35:40
5574,5,2018-12-18 08:20:13
5574,6,2018-12-20 17:31:30
5575,1,2018-12-07 15:09:34
5575,14,2018-12-07 15:10:19
5575,15,2018-12-17 15:50:47
5575,2,2018-12-18 08:43:20
5575,5,2018-12-18 09:39:04
5575,6,2018-12-20 17:31:30
5576,1,2018-12-07 15:09:51
5576,14,2018-12-07 15:09:56
5576,15,2018-12-17 15:49:56
5576,2,2018-12-18 08:26:28
5576,5,2018-12-19 12:46:21
5576,6,2018-12-20 17:31:30
5577,1,2018-12-07 16:06:28
5577,14,2018-12-07 16:07:48
5577,15,2018-12-09 16:58:30
5577,2,2018-12-11 09:22:38
5577,5,2018-12-11 09:26:34
5577,6,2018-12-13 17:31:08
5578,1,2018-12-07 16:30:32
5578,14,2018-12-07 16:31:48
5578,2,2018-12-12 11:24:01
5578,5,2018-12-13 09:14:24
5578,6,2018-12-17 17:31:09
5579,1,2018-12-07 16:31:56
5579,14,2018-12-07 16:32:33
5579,15,2018-12-10 08:43:52
5579,2,2018-12-17 05:15:43
5579,5,2018-12-18 10:12:47
5579,6,2018-12-20 17:31:30
5580,1,2018-12-07 16:48:58
5580,14,2018-12-07 16:49:00
5580,2,2018-12-09 16:59:34
5580,5,2018-12-10 08:57:28
5580,6,2018-12-13 17:31:08
5581,1,2018-12-07 17:22:52
5581,14,2018-12-07 17:25:16
5581,15,2018-12-12 13:39:38
5581,2,2018-12-13 10:15:40
5581,5,2018-12-13 10:15:40
5581,6,2018-12-17 17:31:09
5582,1,2018-12-07 17:31:20
5582,14,2018-12-07 17:31:43
5582,15,2018-12-12 11:23:02
5582,2,2018-12-13 08:18:59
5582,5,2018-12-13 09:13:12
5582,6,2018-12-17 17:31:09
5583,1,2018-12-07 19:48:51
5583,14,2018-12-07 19:48:57
5583,15,2018-12-10 09:54:57
5583,2,2018-12-17 05:15:44
5583,5,2018-12-18 11:47:41
5583,6,2018-12-20 17:31:30
5584,1,2018-12-07 19:51:35
5584,14,2018-12-07 19:51:40
5584,15,2018-12-10 09:50:53
5584,2,2018-12-17 05:15:44
5584,5,2018-12-18 11:47:40
5584,6,2018-12-20 17:31:30
5585,1,2018-12-08 11:48:36
5585,14,2018-12-08 11:49:54
5585,2,2018-12-10 09:29:25
5585,5,2018-12-10 14:02:30
5585,6,2018-12-13 17:31:08
5586,1,2018-12-08 19:57:47
5586,13,2018-12-08 19:58:18
5586,8,2018-12-12 14:36:44
5586,1,2018-12-17 21:21:23
5586,14,2018-12-17 21:23:22
5586,2,2018-12-20 08:45:09
5586,5,2018-12-20 11:10:04
5586,6,2019-01-03 11:59:16
5586,1,2018-12-09 11:55:47
5586,14,2018-12-09 11:55:57
5586,15,2018-12-10 16:04:38
5586,2,2018-12-10 23:26:57
5586,5,2018-12-11 09:52:42
5586,6,2018-12-13 17:31:08
5587,1,2018-12-09 12:02:20
5587,13,2018-12-09 12:02:25
5587,8,2018-12-10 16:14:41
5587,1,2018-12-12 11:16:29
5587,14,2018-12-12 11:16:32
5587,15,2018-12-12 16:19:06
5587,2,2018-12-12 21:15:28
5587,5,2018-12-16 21:00:00
5587,6,2018-12-20 17:31:30
5588,1,2018-12-09 19:26:17
5588,13,2018-12-09 19:26:31
5588,8,2018-12-10 09:26:32
5589,1,2018-12-09 21:31:00
5589,14,2018-12-09 21:31:28
5589,9,2018-12-17 15:49:12
5589,10,2018-12-17 16:29:11
5589,5,2018-12-18 09:06:20
5589,6,2018-12-20 17:31:30
5590,12,2018-12-09 22:04:04
5591,1,2018-12-10 07:53:46
5591,14,2018-12-10 07:54:13
5591,2,2018-12-12 11:21:03
5591,5,2018-12-18 09:08:06
5591,6,2018-12-20 17:31:30
5592,1,2018-12-10 08:28:27
5592,13,2018-12-10 08:28:59
5592,8,2018-12-10 16:07:52
5593,1,2018-12-10 09:10:59
5593,14,2018-12-10 09:11:04
5593,2,2018-12-10 09:41:51
5593,5,2018-12-10 15:34:49
5593,6,2018-12-13 17:31:08
5594,1,2018-12-10 09:14:55
5594,14,2018-12-10 09:14:59
5594,15,2018-12-11 10:37:27
5594,2,2018-12-12 21:14:37
5594,5,2018-12-17 14:36:35
5594,6,2018-12-20 17:31:30
5595,1,2018-12-10 09:29:24
5595,13,2018-12-10 09:30:33
5595,8,2018-12-10 10:40:08
5596,1,2018-12-10 09:33:17
5596,14,2018-12-10 09:33:32
5596,2,2018-12-10 12:20:02
5596,5,2018-12-10 14:12:50
5596,6,2018-12-13 17:31:08
5597,1,2018-12-10 09:57:14
5597,14,2018-12-10 09:58:12
5597,2,2018-12-10 10:12:06
5597,5,2018-12-11 14:43:46
5597,6,2018-12-13 17:31:08
5598,1,2018-12-10 10:32:36
5598,13,2018-12-10 10:33:37
5598,8,2018-12-10 10:43:06
5599,1,2018-12-10 10:53:58
5599,14,2018-12-10 10:54:01
5599,2,2018-12-12 11:19:52
5599,5,2018-12-12 11:52:10
5599,6,2018-12-13 17:31:08
5600,1,2018-12-10 11:27:27
5600,14,2018-12-10 11:27:35
5600,2,2018-12-10 16:02:42
5600,5,2018-12-11 09:08:49
5600,6,2018-12-13 17:31:08
5601,1,2018-12-10 11:35:45
5601,13,2018-12-10 11:35:52
5601,8,2018-12-12 10:10:50
5602,1,2018-12-10 12:56:29
5602,14,2018-12-10 12:56:34
5602,2,2018-12-18 10:24:22
5602,5,2018-12-18 15:18:19
5602,6,2018-12-20 17:31:30
5603,1,2018-12-10 13:12:41
5603,14,2018-12-10 13:12:44
5603,2,2018-12-10 16:04:31
5603,5,2018-12-11 05:33:46
5603,6,2018-12-13 17:31:08
5604,1,2018-12-10 13:18:30
5604,14,2018-12-10 13:19:48
5604,2,2018-12-12 11:37:04
5604,6,2018-12-18 17:31:14
5604,5,2018-12-19 15:01:30
5605,1,2018-12-10 13:19:46
5605,14,2018-12-10 13:21:09
5605,2,2018-12-18 10:24:00
5605,5,2018-12-19 11:39:58
5605,6,2018-12-20 17:31:30
5606,1,2018-12-10 13:32:58
5606,14,2018-12-10 13:33:23
5606,2,2018-12-14 13:46:40
5606,5,2018-12-17 12:30:43
5606,6,2018-12-20 17:31:30
5606,1,2018-12-10 13:41:58
5606,14,2018-12-10 13:42:36
5606,2,2018-12-12 09:45:39
5606,5,2018-12-13 22:44:56
5606,6,2018-12-17 17:31:09
5606,1,2018-12-10 13:44:12
5606,14,2018-12-10 13:44:19
5606,2,2018-12-12 11:10:40
5606,5,2018-12-14 13:07:10
5606,6,2018-12-17 17:31:09
5606,1,2018-12-10 13:55:20
5606,14,2018-12-10 13:58:44
5606,2,2018-12-17 16:02:03
5606,5,2018-12-18 14:06:47
5606,6,2018-12-20 17:31:30
5607,1,2018-12-10 14:05:44
5607,14,2018-12-10 14:05:48
5607,2,2018-12-12 11:09:32
5607,5,2018-12-13 06:53:17
5607,6,2018-12-17 17:31:09
5608,1,2018-12-10 14:06:30
5608,14,2018-12-10 14:07:14
5608,2,2018-12-18 10:23:44
5608,5,2018-12-18 12:26:19
5608,6,2018-12-20 17:31:30
5609,1,2018-12-10 14:17:12
5609,14,2018-12-10 14:17:16
5609,15,2018-12-12 09:55:50
5609,2,2018-12-14 12:08:57
5609,5,2018-12-14 14:12:49
5609,6,2018-12-17 17:31:09
5609,1,2018-12-10 14:17:53
5609,14,2018-12-10 14:17:54
5609,15,2018-12-12 09:53:54
5609,2,2018-12-14 12:08:50
5609,5,2019-01-17 20:20:15
5609,6,2019-01-21 17:31:22
5610,1,2018-12-10 14:18:36
5610,14,2018-12-10 14:18:57
5610,15,2018-12-11 08:25:38
5610,2,2018-12-11 18:41:11
5610,5,2018-12-12 11:37:46
5610,6,2018-12-13 17:31:08
5611,1,2018-12-10 14:40:54
5611,14,2018-12-10 14:41:02
5611,2,2018-12-18 10:23:12
5611,5,2019-01-02 09:20:46
5611,6,2019-01-03 11:59:16
5612,1,2018-12-10 15:09:50
5612,14,2018-12-10 15:12:34
5612,2,2018-12-12 10:08:06
5612,5,2019-01-03 12:20:28
5612,6,2019-01-07 17:31:13
5613,1,2018-12-10 15:43:13
5613,14,2018-12-10 15:43:20
5613,2,2018-12-12 11:00:42
5613,5,2018-12-13 09:23:12
5613,6,2018-12-17 17:31:09
5614,1,2018-12-10 15:53:22
5614,14,2018-12-10 15:53:46
5614,15,2018-12-12 09:51:35
5614,2,2018-12-17 10:28:43
5614,5,2018-12-20 09:50:44
5614,6,2019-01-03 11:59:16
5615,1,2018-12-10 16:05:57
5615,14,2018-12-10 16:07:06
5615,2,2018-12-17 16:02:22
5615,5,2018-12-17 16:15:47
5615,6,2018-12-20 17:31:30
5616,1,2018-12-10 16:08:19
5616,14,2018-12-10 16:08:31
5616,15,2018-12-11 08:49:37
5616,2,2018-12-18 05:15:21
5616,5,2019-01-15 12:28:35
